obs_wl_nm,ritz_wl_nm,wavelength_nm,aki_s-1,acc,transition_type,spectra_query,element,ion_stage,species,transition,rel_intensity,source
,243.399,243.399,128000.0,D,,O I,O,I,O I,,128000.0,live_nist
,243.403,243.403,170000.0,C,,O I,O,I,O I,,170000.0,live_nist
,243.431,243.431,232000.0,C,,O I,O,I,O I,,232000.0,live_nist
,243.435,243.435,77000.0,D,,O I,O,I,O I,,77000.0,live_nist
,243.465,243.465,313000.0,C,,O I,O,I,O I,,313000.0,live_nist
,261.145,261.145,148000.0,C,,O I,O,I,O I,,148000.0,live_nist
,261.147,261.147,90000.0,D,,O I,O,I,O I,,90000.0,live_nist
,279.985,279.985,485000.0,C+,,O I,O,I,O I,,485000.0,live_nist
,279.989,279.989,808000.0,C+,,O I,O,I,O I,,808000.0,live_nist
,279.99,279.99,161000.0,C,,O I,O,I,O I,,161000.0,live_nist
,280.553,280.553,177000.0,C,,O I,O,I,O I,,177000.0,live_nist
,280.557,280.557,11800.0,D,,O I,O,I,O I,,11800.0,live_nist
,280.558,280.558,236000.0,C,,O I,O,I,O I,,236000.0,live_nist
,280.602,280.602,322000.0,C,,O I,O,I,O I,,322000.0,live_nist
,280.607,280.607,107000.0,C,,O I,O,I,O I,,107000.0,live_nist
,280.69,280.69,435000.0,C,,O I,O,I,O I,,435000.0,live_nist
,287.62948,287.62948,1470000.0,C,,O I,O,I,O I,,1470000.0,live_nist
,287.89312,287.89312,368000.0,C,,O I,O,I,O I,,368000.0,live_nist
,287.89776,287.89776,613000.0,C,,O I,O,I,O I,,613000.0,live_nist
,287.89906,287.89906,490000.0,C,,O I,O,I,O I,,490000.0,live_nist
,288.38092,288.38092,366000.0,C,,O I,O,I,O I,,366000.0,live_nist
,288.38557,288.38557,1100000.0,C+,,O I,O,I,O I,,1100000.0,live_nist
,295.8365,295.8365,0.000242,C+,E2,O I,O,I,O I,E2,0.000242,live_nist
297.229,297.22861,297.229,0.0754,B+,M1,O I,O,I,O I,M1,0.0754,live_nist
,329.89896,329.89896,143000.0,D,,O I,O,I,O I,,143000.0,live_nist
,329.95525,329.95525,35700.0,D,,O I,O,I,O I,,35700.0,live_nist
,329.95613,329.95613,59500.0,C,,O I,O,I,O I,,59500.0,live_nist
,329.95896,329.95896,47600.0,D,,O I,O,I,O I,,47600.0,live_nist
,330.05748,330.05748,35700.0,C,,O I,O,I,O I,,35700.0,live_nist
,330.05836,330.05836,107000.0,C,,O I,O,I,O I,,107000.0,live_nist
,332.621,332.621,217000.0,C,,O I,O,I,O I,,217000.0,live_nist
,332.622,332.622,364000.0,C+,,O I,O,I,O I,,364000.0,live_nist
,332.624,332.624,72200.0,C,,O I,O,I,O I,,72200.0,live_nist
,332.993,332.993,11000.0,D,,O I,O,I,O I,,11000.0,live_nist
,332.997,332.997,14500.0,D,,O I,O,I,O I,,14500.0,live_nist
,333.054,333.054,20100.0,D,,O I,O,I,O I,,20100.0,live_nist
,333.055,333.055,6720.0,D,,O I,O,I,O I,,6720.0,live_nist
,333.113,333.113,28100.0,D,,O I,O,I,O I,,28100.0,live_nist
,369.23558,369.23558,93000.0,D,,O I,O,I,O I,,93000.0,live_nist
,369.23864,369.23864,93000.0,C,,O I,O,I,O I,,93000.0,live_nist
,369.23945,369.23945,93000.0,C,,O I,O,I,O I,,93000.0,live_nist
,382.25769,382.25769,117000.0,C,,O I,O,I,O I,,117000.0,live_nist
382.341,382.34136,382.341,663000.0,C+,,O I,O,I,O I,,663000.0,live_nist
,382.38679,382.38679,187000.0,C,,O I,O,I,O I,,187000.0,live_nist
,382.43491,382.43491,519000.0,C+,,O I,O,I,O I,,519000.0,live_nist
,382.50232,382.50232,559000.0,C+,,O I,O,I,O I,,559000.0,live_nist
,382.51865,382.51865,83100.0,C,,O I,O,I,O I,,83100.0,live_nist
,382.55046,382.55046,112000.0,C,,O I,O,I,O I,,112000.0,live_nist
,385.50139,385.50139,1630000.0,B,,O I,O,I,O I,,1630000.0,live_nist
394.729,394.72949,394.729,491000.0,B,,O I,O,I,O I,,491000.0,live_nist
394.748,394.74813,394.748,488000.0,B,,O I,O,I,O I,,488000.0,live_nist
394.759,394.75862,394.759,487000.0,B,,O I,O,I,O I,,487000.0,live_nist
,395.19278,395.19278,310000.0,C,,O I,O,I,O I,,310000.0,live_nist
,395.28877,395.28877,77400.0,C,,O I,O,I,O I,,77400.0,live_nist
,395.29751,395.29751,129000.0,C,,O I,O,I,O I,,129000.0,live_nist
,395.29996,395.29996,103000.0,C,,O I,O,I,O I,,103000.0,live_nist
,395.45192,395.45192,77300.0,C,,O I,O,I,O I,,77300.0,live_nist
395.461,395.46067,395.461,232000.0,C+,,O I,O,I,O I,,232000.0,live_nist
,399.79533,399.79533,2410000.0,B,,O I,O,I,O I,,2410000.0,live_nist
,405.477,405.477,272000.0,C+,,O I,O,I,O I,,272000.0,live_nist
,405.479,405.479,456000.0,B,,O I,O,I,O I,,456000.0,live_nist
,405.483,405.483,90500.0,C,,O I,O,I,O I,,90500.0,live_nist
,406.67,406.67,96000.0,C,,O I,O,I,O I,,96000.0,live_nist
,406.671,406.671,6430.0,D,,O I,O,I,O I,,6430.0,live_nist
,406.675,406.675,128000.0,C,,O I,O,I,O I,,128000.0,live_nist
,406.774,406.774,174000.0,C+,,O I,O,I,O I,,174000.0,live_nist
,406.775,406.775,58400.0,C,,O I,O,I,O I,,58400.0,live_nist
,406.951,406.951,235000.0,C+,,O I,O,I,O I,,235000.0,live_nist
,421.7088,421.7088,544000.0,C,,O I,O,I,O I,,544000.0,live_nist
,422.2757,422.2757,136000.0,C,,O I,O,I,O I,,136000.0,live_nist
,422.2771,422.2771,226000.0,C,,O I,O,I,O I,,226000.0,live_nist
,422.2818,422.2818,181000.0,C,,O I,O,I,O I,,181000.0,live_nist
,423.326,423.326,135000.0,C,,O I,O,I,O I,,135000.0,live_nist
423.327,423.3274,423.327,404000.0,C+,,O I,O,I,O I,,404000.0,live_nist
,436.8193,436.8193,756000.0,B,,O I,O,I,O I,,756000.0,live_nist
,436.8242,436.8242,759000.0,B,,O I,O,I,O I,,759000.0,live_nist
436.825,436.8258,436.825,758000.0,B,,O I,O,I,O I,,758000.0,live_nist
,465.4117,465.4117,430000.0,C,,O I,O,I,O I,,430000.0,live_nist
,465.4118,465.4118,323000.0,C+,,O I,O,I,O I,,323000.0,live_nist
,465.4119,465.4119,151000.0,C+,,O I,O,I,O I,,151000.0,live_nist
,465.4556,465.4556,108000.0,C,,O I,O,I,O I,,108000.0,live_nist
,465.4557,465.4557,251000.0,C+,,O I,O,I,O I,,251000.0,live_nist
,465.4559,465.4559,287000.0,C+,,O I,O,I,O I,,287000.0,live_nist
,465.5354,465.5354,28700.0,C,,O I,O,I,O I,,28700.0,live_nist
,465.5356,465.5356,143000.0,C+,,O I,O,I,O I,,143000.0,live_nist
,465.5357,465.5357,430000.0,C+,,O I,O,I,O I,,430000.0,live_nist
,477.2448,477.2448,700000.0,C+,,O I,O,I,O I,,700000.0,live_nist
,477.2449,477.2449,525000.0,C+,,O I,O,I,O I,,525000.0,live_nist
,477.2451,477.2451,245000.0,C+,,O I,O,I,O I,,245000.0,live_nist
,477.2909,477.2909,175000.0,C+,,O I,O,I,O I,,175000.0,live_nist
,477.2911,477.2911,408000.0,C+,,O I,O,I,O I,,408000.0,live_nist
,477.2914,477.2914,467000.0,C+,,O I,O,I,O I,,467000.0,live_nist
,477.3749,477.3749,46600.0,C,,O I,O,I,O I,,46600.0,live_nist
,477.3752,477.3752,233000.0,C+,,O I,O,I,O I,,233000.0,live_nist
,477.3753,477.3753,700000.0,C+,,O I,O,I,O I,,700000.0,live_nist
,480.1667,480.1667,262000.0,C+,,O I,O,I,O I,,262000.0,live_nist
,480.2134,480.2134,437000.0,C+,,O I,O,I,O I,,437000.0,live_nist
,480.2982,480.2982,611000.0,C+,,O I,O,I,O I,,611000.0,live_nist
,496.7376,496.7376,1270000.0,C+,,O I,O,I,O I,,1270000.0,live_nist
,496.7378,496.7378,950000.0,C+,,O I,O,I,O I,,950000.0,live_nist
,496.7381,496.7381,443000.0,C+,,O I,O,I,O I,,443000.0,live_nist
,496.7877,496.7877,316000.0,C+,,O I,O,I,O I,,316000.0,live_nist
,496.788,496.788,738000.0,C+,,O I,O,I,O I,,738000.0,live_nist
,496.7884,496.7884,844000.0,C+,,O I,O,I,O I,,844000.0,live_nist
,496.8788,496.8788,84300.0,C,,O I,O,I,O I,,84300.0,live_nist
,496.8791,496.8791,422000.0,C+,,O I,O,I,O I,,422000.0,live_nist
,496.8794,496.8794,1270000.0,C+,,O I,O,I,O I,,1270000.0,live_nist
201.6589,201.65822,201.6589,8570000.0,C,,O II,O,II,O II,,8570000.0,live_nist
202.034,202.03299,202.034,19900000.0,C,,O II,O,II,O II,,19900000.0,live_nist
202.1445,202.14364,202.1445,11800000.0,C,,O II,O,II,O II,,11800000.0,live_nist
202.2768,202.28,202.2768,,,,O II,O,II,O II,,,live_nist
,202.2788,202.2788,,,,O II,O,II,O II,,,live_nist
202.3332,202.3325,202.3332,3770000.0,C,,O II,O,II,O II,,3770000.0,live_nist
202.374,202.3755,202.374,,,,O II,O,II,O II,,,live_nist
202.5694,202.57048,202.5694,4700000.0,C,,O II,O,II,O II,,4700000.0,live_nist
202.7103,202.70978,202.7103,12700000.0,C,,O II,O,II,O II,,12700000.0,live_nist
202.7603,202.76014,202.7603,23400000.0,C,,O II,O,II,O II,,23400000.0,live_nist
,202.8727,202.8727,2260000.0,D,,O II,O,II,O II,,2260000.0,live_nist
,203.5801,203.5801,373000.0,E,,O II,O,II,O II,,373000.0,live_nist
,204.2809,204.2809,1850000.0,D,,O II,O,II,O II,,1850000.0,live_nist
207.22,207.2255,207.22,3300000.0,C+,,O II,O,II,O II,,3300000.0,live_nist
207.2601,207.2601,207.2601,361000.0,C+,,O II,O,II,O II,,361000.0,live_nist
207.4104,207.4133,207.4104,,,,O II,O,II,O II,,,live_nist
,207.4145,207.4145,,,,O II,O,II,O II,,,live_nist
,207.5053,207.5053,,,,O II,O,II,O II,,,live_nist
207.5058,207.5065,207.5058,,,,O II,O,II,O II,,,live_nist
207.5169,207.5172,207.5169,3550000.0,C+,,O II,O,II,O II,,3550000.0,live_nist
209.2876,209.2876,209.2876,6690000.0,C,,O II,O,II,O II,,6690000.0,live_nist
,209.2896,209.2896,496000.0,D,,O II,O,II,O II,,496000.0,live_nist
209.988,209.9872,209.988,,,,O II,O,II,O II,,,live_nist
210.0069,210.0071,210.0069,,,,O II,O,II,O II,,,live_nist
210.0069,210.008,210.0069,,,,O II,O,II,O II,,,live_nist
210.0664,210.0725,210.0664,,,,O II,O,II,O II,,,live_nist
,210.1263,210.1263,735000.0,D,,O II,O,II,O II,,735000.0,live_nist
210.1283,210.1283,210.1283,6860000.0,C,,O II,O,II,O II,,6860000.0,live_nist
210.2325,210.2324,210.2325,,,,O II,O,II,O II,,,live_nist
210.4133,210.4128,210.4133,,,,O II,O,II,O II,,,live_nist
,210.5584,210.5584,,,,O II,O,II,O II,,,live_nist
,210.6381,210.6381,,,,O II,O,II,O II,,,live_nist
,210.9662,210.9662,,,,O II,O,II,O II,,,live_nist
,211.1198,211.1198,108000.0,E,,O II,O,II,O II,,108000.0,live_nist
,211.2251,211.2251,2150000.0,D,,O II,O,II,O II,,2150000.0,live_nist
,211.528,211.528,2250000.0,D,,O II,O,II,O II,,2250000.0,live_nist
212.3202,212.3182,212.3202,5000000.0,C,,O II,O,II,O II,,5000000.0,live_nist
213.1818,213.1813,213.1818,44500000.0,C,,O II,O,II,O II,,44500000.0,live_nist
213.1997,213.2017,213.1997,49400000.0,C,,O II,O,II,O II,,49400000.0,live_nist
214.8222,214.822,214.8222,,,,O II,O,II,O II,,,live_nist
214.8222,214.8232,214.8222,,,,O II,O,II,O II,,,live_nist
,214.9669,214.9669,,,,O II,O,II,O II,,,live_nist
,217.051,217.051,36700.0,E,,O II,O,II,O II,,36700.0,live_nist
,217.162,217.162,991000.0,D,,O II,O,II,O II,,991000.0,live_nist
,217.2206,217.2206,759000.0,C,,O II,O,II,O II,,759000.0,live_nist
,217.2256,217.2256,84300.0,D,,O II,O,II,O II,,84300.0,live_nist
,217.244,217.244,977000.0,D,,O II,O,II,O II,,977000.0,live_nist
,217.2546,217.2546,843000.0,D,,O II,O,II,O II,,843000.0,live_nist
,217.355,217.355,48800.0,E,,O II,O,II,O II,,48800.0,live_nist
218.258,218.2569,218.258,11500000.0,C,,O II,O,II,O II,,11500000.0,live_nist
,218.6338,218.6338,91700.0,C,,O II,O,II,O II,,91700.0,live_nist
219.0481,219.0469,219.0481,11300000.0,C,,O II,O,II,O II,,11300000.0,live_nist
219.5464,219.5482,219.5464,11300000.0,C,,O II,O,II,O II,,11300000.0,live_nist
,219.588,219.588,83600.0,C,,O II,O,II,O II,,83600.0,live_nist
221.5701,221.5713,221.5701,1150000.0,D,,O II,O,II,O II,,1150000.0,live_nist
,221.8651,221.8651,230000.0,E,,O II,O,II,O II,,230000.0,live_nist
221.8679,221.8674,221.8679,1380000.0,D,,O II,O,II,O II,,1380000.0,live_nist
,222.247,222.247,3060000.0,D,,O II,O,II,O II,,3060000.0,live_nist
,222.307,222.307,327000.0,E,,O II,O,II,O II,,327000.0,live_nist
,222.353,222.353,218000.0,E,,O II,O,II,O II,,218000.0,live_nist
,222.412,222.412,2940000.0,D,,O II,O,II,O II,,2940000.0,live_nist
,222.974,222.974,6360000.0,D,,O II,O,II,O II,,6360000.0,live_nist
,223.177,223.177,423000.0,E,,O II,O,II,O II,,423000.0,live_nist
,223.283,223.283,5910000.0,D,,O II,O,II,O II,,5910000.0,live_nist
224.9719,224.9708,224.9719,3590000.0,D,,O II,O,II,O II,,3590000.0,live_nist
225.2746,225.2738,225.2746,17900000.0,D,,O II,O,II,O II,,17900000.0,live_nist
225.9625,225.963,225.9625,14200000.0,D,,O II,O,II,O II,,14200000.0,live_nist
226.2685,226.2686,226.2685,7060000.0,D,,O II,O,II,O II,,7060000.0,live_nist
228.3447,228.3444,228.3447,7190000.0,D,,O II,O,II,O II,,7190000.0,live_nist
228.4836,228.4833,228.4836,7690000.0,D,,O II,O,II,O II,,7690000.0,live_nist
229.0839,229.0846,229.0839,7410000.0,C,,O II,O,II,O II,,7410000.0,live_nist
229.3301,229.3297,229.3301,32500000.0,C,,O II,O,II,O II,,32500000.0,live_nist
,229.343,229.343,507000.0,D,,O II,O,II,O II,,507000.0,live_nist
,229.5597,229.5597,529000.0,D,,O II,O,II,O II,,529000.0,live_nist
,229.7957,229.7957,440000.0,D,,O II,O,II,O II,,440000.0,live_nist
230.0331,230.0333,230.0331,41700000.0,C,,O II,O,II,O II,,41700000.0,live_nist
,230.0424,230.0424,87700.0,E,,O II,O,II,O II,,87700.0,live_nist
230.2808,230.2806,230.2808,16700000.0,C,,O II,O,II,O II,,16700000.0,live_nist
,230.7645,230.7645,,,,O II,O,II,O II,,,live_nist
,230.7648,230.7648,,,,O II,O,II,O II,,,live_nist
230.7721,230.7729,230.7721,,,,O II,O,II,O II,,,live_nist
230.7721,230.7733,230.7721,,,,O II,O,II,O II,,,live_nist
231.3077,231.3051,231.3077,,,,O II,O,II,O II,,,live_nist
231.3077,231.3091,231.3077,,,,O II,O,II,O II,,,live_nist
231.6139,231.6124,231.6139,,,,O II,O,II,O II,,,live_nist
231.6765,231.6779,231.6765,,,,O II,O,II,O II,,,live_nist
231.6765,231.6781,231.6765,,,,O II,O,II,O II,,,live_nist
231.9687,231.9682,231.9687,,,,O II,O,II,O II,,,live_nist
232.2142,232.2141,232.2142,,,,O II,O,II,O II,,,live_nist
232.4797,232.4803,232.4797,6700000.0,D,,O II,O,II,O II,,6700000.0,live_nist
232.5918,232.5921,232.5918,6690000.0,D,,O II,O,II,O II,,6690000.0,live_nist
232.7938,232.7947,232.7938,6680000.0,D,,O II,O,II,O II,,6680000.0,live_nist
233.9302,233.9311,233.9302,,,,O II,O,II,O II,,,live_nist
,235.579,235.579,1050000.0,D,,O II,O,II,O II,,1050000.0,live_nist
,235.772,235.772,1260000.0,D,,O II,O,II,O II,,1260000.0,live_nist
,235.839,235.839,209000.0,E,,O II,O,II,O II,,209000.0,live_nist
,236.5005,236.5005,1520000.0,D,,O II,O,II,O II,,1520000.0,live_nist
236.5138,236.514,236.5138,15200000.0,D,,O II,O,II,O II,,15200000.0,live_nist
237.5731,237.5719,237.5731,13500000.0,D,,O II,O,II,O II,,13500000.0,live_nist
239.8902,239.8905,239.8902,1970000.0,D,,O II,O,II,O II,,1970000.0,live_nist
239.9189,239.9197,239.9189,2370000.0,D,,O II,O,II,O II,,2370000.0,live_nist
240.2356,240.235,240.2356,393000.0,E,,O II,O,II,O II,,393000.0,live_nist
240.6391,240.6376,240.6391,18500000.0,C+,,O II,O,II,O II,,18500000.0,live_nist
,240.6437,240.6437,2060000.0,C+,,O II,O,II,O II,,2060000.0,live_nist
,240.7357,240.7357,1670000.0,D,,O II,O,II,O II,,1670000.0,live_nist
240.747,240.7477,240.747,22500000.0,D,,O II,O,II,O II,,22500000.0,live_nist
241.1622,241.1597,241.1622,20500000.0,C+,,O II,O,II,O II,,20500000.0,live_nist
241.1622,241.1644,241.1622,11000000.0,D,,O II,O,II,O II,,11000000.0,live_nist
241.5121,241.5126,241.5121,22000000.0,D,,O II,O,II,O II,,22000000.0,live_nist
241.8459,241.8459,241.8459,23000000.0,D,,O II,O,II,O II,,23000000.0,live_nist
,241.858,241.858,2470000.0,D,,O II,O,II,O II,,2470000.0,live_nist
242.5564,242.5567,242.5564,17700000.0,C+,,O II,O,II,O II,,17700000.0,live_nist
,242.5628,242.5628,1270000.0,C+,,O II,O,II,O II,,1270000.0,live_nist
243.1652,243.1641,243.1652,8100000.0,D,,O II,O,II,O II,,8100000.0,live_nist
243.3534,243.3542,243.3534,42100000.0,B,,O II,O,II,O II,,42100000.0,live_nist
243.5189,243.5181,243.5189,4030000.0,D,,O II,O,II,O II,,4030000.0,live_nist
,243.5994,243.5994,1880000.0,C+,,O II,O,II,O II,,1880000.0,live_nist
243.6051,243.6056,243.6051,16900000.0,C+,,O II,O,II,O II,,16900000.0,live_nist
243.8066,243.8067,243.8066,2010000.0,D,,O II,O,II,O II,,2010000.0,live_nist
244.1626,244.1626,244.1626,10000000.0,D,,O II,O,II,O II,,10000000.0,live_nist
244.4248,244.4251,244.4248,7560000.0,B,,O II,O,II,O II,,7560000.0,live_nist
244.5538,244.5529,244.5538,49800000.0,B,,O II,O,II,O II,,49800000.0,live_nist
,247.0219,247.0219,0.0212,C+,M1,O II,O,II,O II,M1,0.0212,live_nist
,247.0219,247.0219,3.72e-07,D,E2,O II,O,II,O II,E2,3.72e-07,live_nist
,247.0341,247.0341,0.0522,C+,M1,O II,O,II,O II,M1,0.0522,live_nist
,247.0341,247.0341,2.43e-07,C+,E2,O II,O,II,O II,E2,2.43e-07,live_nist
251.7974,251.7964,251.7974,7720000.0,D,,O II,O,II,O II,,7720000.0,live_nist
,252.3061,252.3061,2410000.0,D,,O II,O,II,O II,,2410000.0,live_nist
252.3212,252.3214,252.3212,9630000.0,D,,O II,O,II,O II,,9630000.0,live_nist
252.6869,252.6872,252.6869,12000000.0,D,,O II,O,II,O II,,12000000.0,live_nist
,252.7026,252.7026,4790000.0,D,,O II,O,II,O II,,4790000.0,live_nist
,253.0112,253.0112,544000.0,D,,O II,O,II,O II,,544000.0,live_nist
253.0274,253.0279,253.0274,8160000.0,D,,O II,O,II,O II,,8160000.0,live_nist
257.1454,257.1457,257.1454,11500000.0,D,,O II,O,II,O II,,11500000.0,live_nist
257.5271,257.5277,257.5271,13700000.0,D,,O II,O,II,O II,,13700000.0,live_nist
,257.5415,257.5415,2290000.0,D,,O II,O,II,O II,,2290000.0,live_nist
271.5365,271.536,271.5365,1240000.0,C,,O II,O,II,O II,,1240000.0,live_nist
271.8828,271.8805,271.8828,1100000.0,C+,,O II,O,II,O II,,1100000.0,live_nist
273.3289,273.3294,273.3289,59300000.0,C,,O II,O,II,O II,,59300000.0,live_nist
274.7367,274.7367,274.7367,58400000.0,C,,O II,O,II,O II,,58400000.0,live_nist
278.3026,278.3029,278.3026,2550000.0,D,,O II,O,II,O II,,2550000.0,live_nist
278.9934,278.9933,278.9934,1010000.0,D,,O II,O,II,O II,,1010000.0,live_nist
,279.614,279.614,503000.0,D,,O II,O,II,O II,,503000.0,live_nist
279.6644,279.6655,279.6644,,,,O II,O,II,O II,,,live_nist
280.3101,280.3109,280.3101,2000000.0,D,,O II,O,II,O II,,2000000.0,live_nist
280.8729,280.8728,280.8729,4480000.0,D,,O II,O,II,O II,,4480000.0,live_nist
,282.2719,282.2719,735000.0,D,,O II,O,II,O II,,735000.0,live_nist
283.622,283.6208,283.622,3620000.0,D,,O II,O,II,O II,,3620000.0,live_nist
288.4214,288.4221,288.4214,,,,O II,O,II,O II,,,live_nist
288.4778,288.4756,288.4778,,,,O II,O,II,O II,,,live_nist
,288.5799,288.5799,,,,O II,O,II,O II,,,live_nist
288.7964,288.7964,288.7964,,,,O II,O,II,O II,,,live_nist
,288.8203,288.8203,,,,O II,O,II,O II,,,live_nist
289.1289,289.1254,289.1289,,,,O II,O,II,O II,,,live_nist
289.1684,289.1685,289.1684,,,,O II,O,II,O II,,,live_nist
289.2306,289.2302,289.2306,,,,O II,O,II,O II,,,live_nist
289.2306,289.2307,289.2306,,,,O II,O,II,O II,,,live_nist
